Unnamed: 0,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
86,12,18,1.3080142521724547,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,6,0.7999606140255767,-0.0769463102066788,1.4213045581132426,-0.1620921357646352,0.2800989128647909,-0.0520775259180054,-0.318573491671109,-1.4092789401306012,-0.7250142683710291,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
87,11,12,0.4760617242889146,0.9361565231716394,2,1.854084089749152,0.9338572766893806,0,15,-0.3177075142378422,2.149000520772241,-0.2004692641395857,2.3531306605831515,0.5894105957829652,-0.0520775259180054,-0.318573491671109,0.4781482118300253,0.8103100646499737,0.5945054560429048,4.636809247747852,-0.2584028383490611
88,18,15,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,-0.6519380988208883,0,18,-1.2490976211240248,0.9123633924506188,-1.416799630829207,-0.1620921357646352,0.2800989128647909,1.5102482516221627,0.9146142180235068,0.4781482118300253,0.0426478981394723,1.3930948746080007,-0.2156655464068768,-0.2584028383490611
89,8,19,-0.3558908035946255,1.8620256120227117,1,0.4974371948107481,2.5196526521996496,1,32,1.3587946781572862,1.1596908181149432,1.0158611025500357,1.347041542044037,0.2800989128647909,-0.3124651555080334,-0.318573491671109,0.4781482118300253,-0.7250142683710291,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
90,23,0,0.4760617242889146,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,20,-0.8765415783695518,0.6650359667862943,-0.6059127197027928,0.8439969827744795,-1.2664595017260802,1.7706358812121907,-1.551761201365725,1.233119072614276,0.0426478981394723,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
91,15,13,-1.1878433314781656,0.0102874343205674,1,-0.8592097001276557,-0.6519380988208883,2,8,-0.5039855356150788,1.1596908181149432,-1.416799630829207,0.3409524235049221,-1.2664595017260802,-1.6144033034581735,-0.318573491671109,-0.2768226489542252,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
92,1,6,1.3080142521724547,-0.9155816545305046,0,-0.8592097001276557,-0.6519380988208883,2,7,0.2411265498938672,-0.0769463102066788,0.6104176469868284,1.347041542044037,0.2800989128647909,-0.0520775259180054,0.2980203631761989,0.1006627814379,0.0426478981394723,-1.8012627996523831,-0.2156655464068768,-0.2584028383490611
93,20,5,-0.3558908035946255,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,16,0.2411265498938672,-0.8189285871996521,-0.6059127197027928,-1.1681812543037502,0.5894105957829652,-0.8332404146880895,-0.318573491671109,0.1006627814379,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
94,9,4,3.8038718358230743,0.0102874343205674,0,3.210730984687556,0.9338572766893806,0,19,1.1725166567800498,-0.3242737358710033,1.4213045581132426,-0.6651366950341927,-0.6478361358897318,0.2083101036720226,-0.935167346518417,0.1006627814379,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
95,16,23,-1.1878433314781656,-0.9155816545305046,2,-0.8592097001276557,-0.6519380988208883,2,17,-0.6902635569923153,-0.5716011615353277,-1.011356175266,-1.1681812543037502,-0.3385244529715575,-0.0520775259180054,-0.010276564247455,0.1006627814379,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
96,23,15,0.4760617242889146,0.9361565231716394,2,0.4974371948107481,0.9338572766893806,2,33,0.0548485285166307,1.1596908181149432,-0.2004692641395857,0.3409524235049221,-0.0292127700533832,0.9894729924421066,0.6063172905998528,-1.4092789401306012,0.8103100646499737,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
